StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C30        c          20.0       55.0       10.0       0.0        3279.0     90.0       
C31        c          10.0       35.0       20.0       2260.0     2420.0     90.0       
C32        c          10.0       40.0       30.0       2447.0     2607.0     90.0       
C33        c          8.0        40.0       40.0       0.0        3266.0     90.0       
C34        c          8.0        45.0       20.0       0.0        3267.0     90.0       
C35        c          5.0        35.0       10.0       0.0        3261.0     90.0       
C36        c          5.0        45.0       10.0       0.0        3264.0     90.0       
C37        c          2.0        40.0       20.0       0.0        3260.0     90.0       
C38        c          0.0        40.0       30.0       1977.0     2137.0     90.0       
C39        c          0.0        45.0       20.0       1882.0     2042.0     90.0       
C40        c          36.0       18.0       10.0       968.0      1128.0     90.0       
C41        c          35.0       32.0       10.0       0.0        3281.0     90.0       
C42        c          33.0       32.0       20.0       0.0        3280.0     90.0       
C43        c          33.0       35.0       10.0       0.0        3283.0     90.0       
C44        c          32.0       20.0       10.0       0.0        3268.0     90.0       
C45        c          30.0       30.0       10.0       0.0        3277.0     90.0       
C46        c          34.0       25.0       30.0       0.0        3274.0     90.0       
C47        c          30.0       35.0       10.0       0.0        3281.0     90.0       
C48        c          36.0       40.0       10.0       0.0        3289.0     90.0       
C49        c          48.0       20.0       10.0       0.0        3268.0     90.0       
C50        c          26.0       32.0       10.0       0.0        3277.0     90.0       
C51        c          25.0       30.0       10.0       0.0        3275.0     90.0       
C52        c          25.0       35.0       10.0       402.0      562.0      90.0       
C53        c          44.0       5.0        20.0       0.0        3254.0     90.0       
C54        c          42.0       10.0       40.0       0.0        3259.0     90.0       
C55        c          42.0       15.0       10.0       0.0        3264.0     90.0       
C56        c          40.0       5.0        30.0       0.0        3255.0     90.0       
C57        c          38.0       15.0       40.0       0.0        3264.0     90.0       
C58        c          38.0       5.0        30.0       0.0        3254.0     90.0       
C59        c          38.0       10.0       10.0       0.0        3259.0     90.0       
C60        c          35.0       5.0        20.0       0.0        3254.0     90.0       
C61        c          50.0       30.0       10.0       0.0        3277.0     90.0       
C62        c          50.0       35.0       20.0       0.0        3281.0     90.0       
C63        c          50.0       40.0       50.0       0.0        3285.0     90.0       
C64        c          48.0       30.0       10.0       0.0        3278.0     90.0       
C65        c          44.0       25.0       10.0       0.0        3274.0     90.0       
C66        c          47.0       35.0       10.0       0.0        3283.0     90.0       
C67        c          47.0       40.0       10.0       0.0        3287.0     90.0       
C68        c          42.0       30.0       10.0       0.0        3279.0     90.0       
C69        c          45.0       35.0       10.0       0.0        3284.0     90.0       
C70        c          95.0       30.0       30.0       0.0        3241.0     90.0       
C71        c          95.0       35.0       20.0       0.0        3242.0     90.0       
C72        c          53.0       30.0       10.0       2432.0     2592.0     90.0       
C73        c          92.0       30.0       10.0       0.0        3244.0     90.0       
C74        c          53.0       35.0       50.0       0.0        3280.0     90.0       
C75        c          45.0       65.0       20.0       0.0        3284.0     90.0       
C76        c          90.0       35.0       10.0       0.0        3247.0     90.0       
C77        c          72.0       45.0       10.0       0.0        3267.0     90.0       
C78        c          78.0       40.0       20.0       0.0        3260.0     90.0       
C79        c          87.0       30.0       10.0       1322.0     1482.0     90.0       
C80        c          85.0       25.0       10.0       1227.0     1387.0     90.0       
C81        c          85.0       35.0       30.0       1417.0     1577.0     90.0       
C82        c          75.0       55.0       20.0       508.0      668.0      90.0       
C83        c          72.0       55.0       10.0       415.0      575.0      90.0       
C84        c          70.0       58.0       20.0       0.0        3268.0     90.0       
C85        c          86.0       46.0       30.0       0.0        3253.0     90.0       
C86        c          66.0       55.0       10.0       226.0      386.0      90.0       
C87        c          64.0       46.0       20.0       0.0        3275.0     90.0       
C88        c          65.0       60.0       30.0       0.0        3273.0     90.0       
C89        c          56.0       64.0       10.0       0.0        3278.0     90.0       
C90        c          60.0       55.0       10.0       0.0        3279.0     90.0       
C91        c          60.0       60.0       10.0       0.0        3277.0     90.0       
C92        c          67.0       85.0       20.0       603.0      763.0      90.0       
C93        c          42.0       58.0       40.0       0.0        3291.0     90.0       
C94        c          65.0       82.0       10.0       0.0        3259.0     90.0       
C95        c          62.0       80.0       30.0       0.0        3262.0     90.0       
C96        c          62.0       40.0       10.0       1808.0     1968.0     90.0       
C97        c          60.0       85.0       30.0       0.0        3259.0     90.0       
C98        c          58.0       75.0       20.0       0.0        3269.0     90.0       
C99        c          55.0       80.0       10.0       0.0        3266.0     90.0       
C100       c          55.0       85.0       20.0       0.0        3261.0     90.0       

Q Vehicle fuel tank capacity /118.12/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.29/
v average Velocity /1.0/
