StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C93        c          61.0       52.0       3.0        285.0      469.0      10.0       
C94        c          57.0       48.0       23.0       624.0      932.0      10.0       
C95        c          56.0       37.0       6.0        327.0      851.0      10.0       
C96        c          55.0       54.0       26.0       254.0      420.0      10.0       
C97        c          4.0        18.0       35.0       747.0      901.0      10.0       
C98        c          26.0       52.0       9.0        110.0      446.0      10.0       
C99        c          26.0       35.0       15.0       21.0       259.0      10.0       
C100       c          31.0       67.0       3.0        528.0      528.0      10.0       

Q Vehicle fuel tank capacity /212.23/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.14/
v average Velocity /1.0/
