StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C31        c          10.0       35.0       20.0       402.0      582.0      90.0       
C32        c          10.0       40.0       30.0       214.0      394.0      90.0       
C33        c          8.0        40.0       40.0       306.0      486.0      90.0       
C34        c          8.0        45.0       20.0       129.0      309.0      90.0       
C35        c          5.0        35.0       10.0       600.0      780.0      90.0       
C36        c          5.0        45.0       10.0       222.0      402.0      90.0       
C37        c          2.0        40.0       20.0       504.0      684.0      90.0       
C38        c          0.0        40.0       30.0       412.0      592.0      90.0       
C39        c          0.0        45.0       20.0       317.0      497.0      90.0       
C40        c          35.0       30.0       10.0       81.0       261.0      90.0       
C41        c          35.0       32.0       10.0       19.0       199.0      90.0       
C42        c          33.0       32.0       20.0       174.0      354.0      90.0       
C43        c          33.0       35.0       10.0       729.0      909.0      90.0       
C44        c          32.0       30.0       10.0       266.0      446.0      90.0       
C45        c          30.0       30.0       10.0       358.0      538.0      90.0       
C46        c          30.0       32.0       30.0       543.0      723.0      90.0       
C47        c          30.0       35.0       10.0       636.0      816.0      90.0       
C48        c          28.0       30.0       10.0       450.0      630.0      90.0       
C49        c          28.0       35.0       10.0       946.0      1126.0     90.0       
C50        c          26.0       32.0       10.0       859.0      1039.0     90.0       
C51        c          25.0       30.0       10.0       766.0      946.0      90.0       
C52        c          25.0       35.0       10.0       944.0      1124.0     90.0       
C53        c          44.0       5.0        20.0       384.0      564.0      90.0       
C54        c          42.0       10.0       40.0       749.0      929.0      90.0       
C55        c          42.0       15.0       10.0       844.0      1024.0     90.0       
C56        c          40.0       5.0        30.0       290.0      470.0      90.0       
C57        c          40.0       15.0       40.0       931.0      1111.0     90.0       
C58        c          38.0       5.0        30.0       198.0      378.0      90.0       
C59        c          38.0       15.0       10.0       36.0       216.0      90.0       
C60        c          35.0       5.0        20.0       110.0      290.0      90.0       
C61        c          50.0       30.0       10.0       932.0      1112.0     90.0       
C62        c          50.0       35.0       20.0       109.0      289.0      90.0       
C63        c          50.0       40.0       50.0       15.0       195.0      90.0       
C64        c          48.0       30.0       10.0       204.0      384.0      90.0       
C65        c          48.0       40.0       10.0       13.0       193.0      90.0       
C66        c          47.0       35.0       10.0       949.0      1129.0     90.0       
C67        c          47.0       40.0       10.0       13.0       193.0      90.0       
C68        c          45.0       30.0       10.0       297.0      477.0      90.0       
C69        c          45.0       35.0       10.0       392.0      572.0      90.0       
C70        c          95.0       30.0       30.0       327.0      507.0      90.0       
C71        c          95.0       35.0       20.0       422.0      602.0      90.0       
C72        c          53.0       30.0       10.0       839.0      1019.0     90.0       
C73        c          92.0       30.0       10.0       234.0      414.0      90.0       
C74        c          53.0       35.0       50.0       20.0       200.0      90.0       
C75        c          45.0       65.0       20.0       16.0       196.0      90.0       
C76        c          90.0       35.0       10.0       517.0      697.0      90.0       
C77        c          88.0       30.0       10.0       477.0      657.0      90.0       
C78        c          88.0       35.0       20.0       609.0      789.0      90.0       
C79        c          87.0       30.0       10.0       386.0      566.0      90.0       
C80        c          85.0       25.0       10.0       573.0      753.0      90.0       
C81        c          85.0       35.0       30.0       702.0      882.0      90.0       
C82        c          75.0       55.0       20.0       404.0      584.0      90.0       
C83        c          72.0       55.0       10.0       497.0      677.0      90.0       
C84        c          70.0       58.0       20.0       590.0      770.0      90.0       
C85        c          68.0       60.0       30.0       683.0      863.0      90.0       
C86        c          66.0       55.0       10.0       117.0      297.0      90.0       
C87        c          65.0       55.0       20.0       26.0       206.0      90.0       
C88        c          65.0       60.0       30.0       776.0      956.0      90.0       
C89        c          63.0       58.0       10.0       869.0      1049.0     90.0       
C90        c          60.0       55.0       10.0       21.0       201.0      90.0       
C91        c          60.0       60.0       10.0       943.0      1123.0     90.0       
C92        c          67.0       85.0       20.0       399.0      579.0      90.0       
C93        c          65.0       85.0       40.0       491.0      671.0      90.0       
C94        c          65.0       82.0       10.0       305.0      485.0      90.0       
C95        c          62.0       80.0       30.0       212.0      392.0      90.0       
C96        c          60.0       80.0       10.0       120.0      300.0      90.0       
C97        c          60.0       85.0       30.0       586.0      766.0      90.0       
C98        c          58.0       75.0       20.0       124.0      304.0      90.0       
C99        c          55.0       80.0       10.0       776.0      956.0      90.0       
C100       c          55.0       85.0       20.0       681.0      861.0      90.0       

Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
