StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C80        c          47.0       47.0       13.0       29.0       89.0       10.0       
C81        c          49.0       58.0       10.0       142.0      202.0      10.0       
C82        c          27.0       43.0       9.0        99.0       159.0      10.0       
C83        c          37.0       31.0       14.0       103.0      163.0      10.0       
C84        c          57.0       29.0       18.0       58.0       118.0      10.0       
C85        c          63.0       23.0       2.0        50.0       110.0      10.0       
C86        c          21.0       24.0       28.0       135.0      195.0      10.0       
C87        c          12.0       24.0       13.0       43.0       103.0      10.0       
C88        c          24.0       58.0       19.0       79.0       139.0      10.0       
C89        c          67.0       5.0        25.0       114.0      174.0      10.0       
C90        c          37.0       47.0       6.0        130.0      190.0      10.0       
C91        c          49.0       42.0       13.0       61.0       121.0      10.0       
C92        c          53.0       43.0       14.0       125.0      185.0      10.0       
C93        c          61.0       52.0       3.0        29.0       89.0       10.0       
C94        c          57.0       48.0       23.0       152.0      212.0      10.0       
C95        c          56.0       37.0       6.0        51.0       111.0      10.0       
C96        c          55.0       54.0       26.0       154.0      214.0      10.0       
C97        c          4.0        18.0       35.0       119.0      179.0      10.0       
C98        c          26.0       52.0       9.0        128.0      188.0      10.0       
C99        c          26.0       35.0       15.0       36.0       96.0       10.0       
C100       c          31.0       67.0       3.0        20.0       80.0       10.0       

Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.38/
v average Velocity /1.0/
