StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C80        c          47.0       47.0       13.0       0.0        222.0      10.0       
C81        c          49.0       58.0       10.0       0.0        217.0      10.0       
C82        c          27.0       43.0       9.0        114.0      144.0      10.0       
C83        c          37.0       31.0       14.0       0.0        210.0      10.0       
C84        c          57.0       29.0       18.0       73.0       103.0      10.0       
C85        c          63.0       23.0       2.0        65.0       95.0       10.0       
C86        c          21.0       24.0       28.0       150.0      180.0      10.0       
C87        c          12.0       24.0       13.0       58.0       88.0       10.0       
C88        c          24.0       58.0       19.0       94.0       124.0      10.0       
C89        c          67.0       5.0        25.0       129.0      159.0      10.0       
C90        c          37.0       47.0       6.0        145.0      175.0      10.0       
C91        c          49.0       42.0       13.0       76.0       106.0      10.0       
C92        c          53.0       43.0       14.0       140.0      170.0      10.0       
C93        c          61.0       52.0       3.0        0.0        208.0      10.0       
C94        c          57.0       48.0       23.0       0.0        212.0      10.0       
C95        c          56.0       37.0       6.0        0.0        209.0      10.0       
C96        c          55.0       54.0       26.0       178.0      208.0      10.0       
C97        c          4.0        18.0       35.0       0.0        181.0      10.0       
C98        c          26.0       52.0       9.0        0.0        215.0      10.0       
C99        c          26.0       35.0       15.0       51.0       81.0       10.0       
C100       c          31.0       67.0       3.0        0.0        210.0      10.0       

Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.38/
v average Velocity /1.0/
