StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C30        c          20.0       55.0       10.0       2596.0     3038.0     90.0       
C31        c          10.0       35.0       20.0       2125.0     2555.0     90.0       
C32        c          10.0       40.0       30.0       2249.0     2805.0     90.0       
C33        c          8.0        40.0       40.0       2098.0     2772.0     90.0       
C34        c          8.0        45.0       20.0       1566.0     1982.0     90.0       
C35        c          5.0        35.0       10.0       1954.0     2536.0     90.0       
C36        c          5.0        45.0       10.0       1584.0     2150.0     90.0       
C37        c          2.0        40.0       20.0       1940.0     2358.0     90.0       
C38        c          0.0        40.0       30.0       1803.0     2311.0     90.0       
C39        c          0.0        45.0       20.0       1689.0     2235.0     90.0       
C40        c          36.0       18.0       10.0       811.0      1285.0     90.0       
C41        c          35.0       32.0       10.0       19.0       521.0      90.0       
C42        c          33.0       32.0       20.0       78.0       506.0      90.0       
C43        c          33.0       35.0       10.0       17.0       519.0      90.0       
C44        c          32.0       20.0       10.0       693.0      1215.0     90.0       
C45        c          30.0       30.0       10.0       534.0      990.0      90.0       
C46        c          34.0       25.0       30.0       590.0      1126.0     90.0       
C47        c          30.0       35.0       10.0       153.0      621.0      90.0       
C48        c          36.0       40.0       10.0       11.0       493.0      90.0       
C49        c          48.0       20.0       10.0       1779.0     2299.0     90.0       
C50        c          26.0       32.0       10.0       355.0      795.0      90.0       
C51        c          25.0       30.0       10.0       391.0      943.0      90.0       
C52        c          25.0       35.0       10.0       231.0      733.0      90.0       
C53        c          44.0       5.0        20.0       1442.0     2060.0     90.0       
C54        c          42.0       10.0       40.0       1605.0     2087.0     90.0       
C55        c          42.0       15.0       10.0       1698.0     2184.0     90.0       
C56        c          40.0       5.0        30.0       1408.0     1906.0     90.0       
C57        c          38.0       15.0       40.0       973.0      1589.0     90.0       
C58        c          38.0       5.0        30.0       1297.0     1833.0     90.0       
C59        c          38.0       10.0       10.0       1133.0     1619.0     90.0       
C60        c          35.0       5.0        20.0       1234.0     1710.0     90.0       
C61        c          50.0       30.0       10.0       2070.0     2768.0     90.0       
C62        c          50.0       35.0       20.0       2450.0     2950.0     90.0       
C63        c          50.0       40.0       50.0       1701.0     2279.0     90.0       
C64        c          48.0       30.0       10.0       2068.0     2586.0     90.0       
C65        c          44.0       25.0       10.0       1838.0     2434.0     90.0       
C66        c          47.0       35.0       10.0       2538.0     3048.0     90.0       
C67        c          47.0       40.0       10.0       1774.0     2392.0     90.0       
C68        c          42.0       30.0       10.0       1954.0     2508.0     90.0       
C69        c          45.0       35.0       10.0       2598.0     3172.0     90.0       
C70        c          95.0       30.0       30.0       888.0      1342.0     90.0       
C71        c          95.0       35.0       20.0       760.0      1280.0     90.0       
C72        c          53.0       30.0       10.0       2300.0     2724.0     90.0       
C73        c          92.0       30.0       10.0       900.0      1516.0     90.0       
C74        c          53.0       35.0       50.0       2342.0     2872.0     90.0       
C75        c          45.0       65.0       20.0       948.0      1570.0     90.0       
C76        c          90.0       35.0       10.0       659.0      1191.0     90.0       
C77        c          72.0       45.0       10.0       1419.0     1969.0     90.0       
C78        c          78.0       40.0       20.0       1327.0     1865.0     90.0       
C79        c          87.0       30.0       10.0       1149.0     1655.0     90.0       
C80        c          85.0       25.0       10.0       1085.0     1529.0     90.0       
C81        c          85.0       35.0       30.0       1236.0     1758.0     90.0       
C82        c          75.0       55.0       20.0       299.0      877.0      90.0       
C83        c          72.0       55.0       10.0       237.0      753.0      90.0       
C84        c          70.0       58.0       20.0       150.0      652.0      90.0       
C85        c          86.0       46.0       30.0       522.0      1124.0     90.0       
C86        c          66.0       55.0       10.0       27.0       592.0      90.0       
C87        c          64.0       46.0       20.0       1545.0     2039.0     90.0       
C88        c          65.0       60.0       30.0       27.0       522.0      90.0       
C89        c          56.0       64.0       10.0       22.0       526.0      90.0       
C90        c          60.0       55.0       10.0       21.0       547.0      90.0       
C91        c          60.0       60.0       10.0       23.0       728.0      90.0       
C92        c          67.0       85.0       20.0       429.0      937.0      90.0       
C93        c          42.0       58.0       40.0       1154.0     1744.0     90.0       
C94        c          65.0       82.0       10.0       356.0      822.0      90.0       
C95        c          62.0       80.0       30.0       264.0      728.0      90.0       
C96        c          62.0       40.0       10.0       1608.0     2168.0     90.0       
C97        c          60.0       85.0       30.0       520.0      1040.0     90.0       
C98        c          58.0       75.0       20.0       122.0      676.0      90.0       
C99        c          55.0       80.0       10.0       716.0      1224.0     90.0       
C100       c          55.0       85.0       20.0       647.0      1103.0     90.0       

Q Vehicle fuel tank capacity /117.7/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.29/
v average Velocity /1.0/
