StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C31        c          10.0       35.0       20.0       451.0      533.0      90.0       
C32        c          10.0       40.0       30.0       192.0      416.0      90.0       
C33        c          8.0        40.0       40.0       218.0      574.0      90.0       
C34        c          8.0        45.0       20.0       186.0      252.0      90.0       
C35        c          5.0        35.0       10.0       564.0      816.0      90.0       
C36        c          5.0        45.0       10.0       195.0      429.0      90.0       
C37        c          2.0        40.0       20.0       560.0      628.0      90.0       
C38        c          0.0        40.0       30.0       417.0      587.0      90.0       
C39        c          0.0        45.0       20.0       302.0      512.0      90.0       
C40        c          35.0       30.0       10.0       106.0      236.0      90.0       
C41        c          35.0       32.0       10.0       19.0       181.0      90.0       
C42        c          33.0       32.0       20.0       225.0      303.0      90.0       
C43        c          33.0       35.0       10.0       738.0      900.0      90.0       
C44        c          32.0       30.0       10.0       264.0      448.0      90.0       
C45        c          30.0       30.0       10.0       393.0      503.0      90.0       
C46        c          30.0       32.0       30.0       533.0      733.0      90.0       
C47        c          30.0       35.0       10.0       664.0      788.0      90.0       
C48        c          28.0       30.0       10.0       471.0      609.0      90.0       
C49        c          28.0       35.0       10.0       943.0      1126.0     90.0       
C50        c          26.0       32.0       10.0       903.0      995.0      90.0       
C51        c          25.0       30.0       10.0       747.0      965.0      90.0       
C52        c          25.0       35.0       10.0       961.0      1124.0     90.0       
C53        c          44.0       5.0        20.0       327.0      621.0      90.0       
C54        c          42.0       10.0       40.0       769.0      909.0      90.0       
C55        c          42.0       15.0       10.0       861.0      1007.0     90.0       
C56        c          40.0       5.0        30.0       301.0      459.0      90.0       
C57        c          40.0       15.0       40.0       820.0      1111.0     90.0       
C58        c          38.0       5.0        30.0       188.0      388.0      90.0       
C59        c          38.0       15.0       10.0       36.0       180.0      90.0       
C60        c          35.0       5.0        20.0       128.0      262.0      90.0       
C61        c          50.0       30.0       10.0       739.0      1123.0     90.0       
C62        c          50.0       35.0       20.0       119.0      279.0      90.0       
C63        c          50.0       40.0       50.0       15.0       264.0      90.0       
C64        c          48.0       30.0       10.0       204.0      384.0      90.0       
C65        c          48.0       40.0       10.0       13.0       282.0      90.0       
C66        c          47.0       35.0       10.0       957.0      1129.0     90.0       
C67        c          47.0       40.0       10.0       13.0       306.0      90.0       
C68        c          45.0       30.0       10.0       277.0      497.0      90.0       
C69        c          45.0       35.0       10.0       361.0      603.0      90.0       
C70        c          95.0       30.0       30.0       363.0      471.0      90.0       
C71        c          95.0       35.0       20.0       421.0      603.0      90.0       
C72        c          53.0       30.0       10.0       891.0      967.0      90.0       
C73        c          92.0       30.0       10.0       187.0      477.0      90.0       
C74        c          53.0       35.0       50.0       20.0       215.0      90.0       
C75        c          45.0       65.0       20.0       16.0       313.0      90.0       
C76        c          90.0       35.0       10.0       509.0      705.0      90.0       
C77        c          88.0       30.0       10.0       459.0      675.0      90.0       
C78        c          88.0       35.0       20.0       597.0      801.0      90.0       
C79        c          87.0       30.0       10.0       393.0      559.0      90.0       
C80        c          85.0       25.0       10.0       614.0      712.0      90.0       
C81        c          85.0       35.0       30.0       700.0      884.0      90.0       
C82        c          75.0       55.0       20.0       370.0      618.0      90.0       
C83        c          72.0       55.0       10.0       498.0      676.0      90.0       
C84        c          70.0       58.0       20.0       599.0      761.0      90.0       
C85        c          68.0       60.0       30.0       635.0      911.0      90.0       
C86        c          66.0       55.0       10.0       91.0       323.0      90.0       
C87        c          65.0       55.0       20.0       40.0       192.0      90.0       
C88        c          65.0       60.0       30.0       789.0      943.0      90.0       
C89        c          63.0       58.0       10.0       877.0      1041.0     90.0       
C90        c          60.0       55.0       10.0       21.0       210.0      90.0       
C91        c          60.0       60.0       10.0       733.0      1123.0     90.0       
C92        c          67.0       85.0       20.0       405.0      573.0      90.0       
C93        c          65.0       85.0       40.0       450.0      712.0      90.0       
C94        c          65.0       82.0       10.0       334.0      456.0      90.0       
C95        c          62.0       80.0       30.0       242.0      362.0      90.0       
C96        c          60.0       80.0       10.0       97.0       323.0      90.0       
C97        c          60.0       85.0       30.0       585.0      767.0      90.0       
C98        c          58.0       75.0       20.0       103.0      325.0      90.0       
C99        c          55.0       80.0       10.0       781.0      951.0      90.0       
C100       c          55.0       85.0       20.0       716.0      826.0      90.0       

Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
