StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C26        c          45.0       30.0       17.0       119.0      208.0      10.0       
C27        c          35.0       40.0       16.0       52.0       215.0      10.0       
C28        c          41.0       37.0       16.0       101.0      213.0      10.0       
C29        c          64.0       42.0       9.0        82.0       162.0      10.0       
C30        c          40.0       60.0       21.0       118.0      194.0      10.0       
C31        c          31.0       52.0       27.0       18.0       202.0      10.0       
C32        c          35.0       69.0       23.0       96.0       186.0      10.0       
C33        c          53.0       52.0       11.0       25.0       165.0      10.0       
C34        c          65.0       55.0       14.0       81.0       183.0      10.0       
C35        c          63.0       65.0       8.0        55.0       178.0      10.0       
C36        c          2.0        60.0       5.0        81.0       178.0      10.0       
C37        c          20.0       20.0       8.0        34.0       198.0      10.0       
C38        c          5.0        5.0        16.0       56.0       177.0      10.0       
C39        c          60.0       12.0       31.0       50.0       186.0      10.0       
C40        c          40.0       25.0       9.0        12.0       73.0       10.0       
C41        c          42.0       7.0        5.0        88.0       191.0      10.0       
C42        c          24.0       12.0       5.0        131.0      173.0      10.0       
C43        c          23.0       3.0        7.0        43.0       185.0      10.0       
C44        c          11.0       14.0       18.0       78.0       188.0      10.0       
C45        c          6.0        38.0       16.0       30.0       190.0      10.0       
C46        c          2.0        48.0       1.0        74.0       184.0      10.0       
C47        c          8.0        56.0       27.0       64.0       185.0      10.0       
C48        c          13.0       52.0       36.0       78.0       192.0      10.0       
C49        c          6.0        68.0       30.0       58.0       152.0      10.0       
C50        c          47.0       47.0       13.0       95.0       151.0      10.0       
C51        c          49.0       58.0       10.0       89.0       193.0      10.0       
C52        c          27.0       43.0       9.0        47.0       185.0      10.0       
C53        c          37.0       31.0       14.0       115.0      215.0      10.0       
C54        c          57.0       29.0       18.0       47.0       139.0      10.0       
C55        c          63.0       23.0       2.0        31.0       185.0      10.0       
C56        c          53.0       12.0       6.0        30.0       161.0      10.0       
C57        c          32.0       12.0       7.0        110.0      196.0      10.0       
C58        c          36.0       26.0       18.0       74.0       160.0      10.0       
C59        c          21.0       24.0       28.0       60.0       152.0      10.0       
C60        c          17.0       34.0       3.0        19.0       125.0      10.0       
C61        c          12.0       24.0       13.0       26.0       194.0      10.0       
C62        c          24.0       58.0       19.0       26.0       121.0      10.0       
C63        c          27.0       69.0       10.0       47.0       185.0      10.0       
C64        c          15.0       77.0       9.0        95.0       164.0      10.0       
C65        c          62.0       77.0       20.0       68.0       136.0      10.0       
C66        c          49.0       73.0       25.0       53.0       179.0      10.0       
C67        c          67.0       5.0        25.0       60.0       162.0      10.0       
C68        c          56.0       39.0       36.0       22.0       147.0      10.0       
C69        c          37.0       47.0       6.0        108.0      204.0      10.0       
C70        c          37.0       56.0       5.0        23.0       85.0       10.0       
C71        c          57.0       68.0       15.0       132.0      180.0      10.0       
C72        c          47.0       16.0       25.0       54.0       178.0      10.0       
C73        c          44.0       17.0       9.0        119.0      163.0      10.0       
C74        c          46.0       13.0       8.0        25.0       84.0       10.0       
C75        c          49.0       11.0       18.0       32.0       96.0       10.0       
C76        c          49.0       42.0       13.0       103.0      204.0      10.0       
C77        c          53.0       43.0       14.0       88.0       200.0      10.0       
C78        c          61.0       52.0       3.0        32.0       188.0      10.0       
C79        c          57.0       48.0       23.0       48.0       142.0      10.0       
C80        c          56.0       37.0       6.0        42.0       184.0      10.0       
C81        c          55.0       54.0       26.0       28.0       105.0      10.0       
C82        c          15.0       47.0       16.0       124.0      196.0      10.0       
C83        c          14.0       37.0       11.0       93.0       198.0      10.0       
C84        c          11.0       31.0       7.0        47.0       155.0      10.0       
C85        c          16.0       22.0       41.0       24.0       196.0      10.0       
C86        c          4.0        18.0       35.0       147.0      173.0      10.0       
C87        c          28.0       18.0       26.0       171.0      171.0      10.0       
C88        c          26.0       52.0       9.0        78.0       200.0      10.0       
C89        c          26.0       35.0       15.0       9.0        133.0      10.0       
C90        c          31.0       67.0       3.0        87.0       157.0      10.0       
C91        c          15.0       19.0       1.0        26.0       160.0      10.0       
C92        c          22.0       22.0       2.0        41.0       201.0      10.0       
C93        c          18.0       24.0       22.0       99.0       137.0      10.0       
C94        c          26.0       27.0       27.0       130.0      207.0      10.0       
C95        c          25.0       24.0       20.0       60.0       205.0      10.0       
C96        c          22.0       27.0       11.0       17.0       49.0       10.0       
C97        c          25.0       21.0       12.0       133.0      161.0      10.0       
C98        c          19.0       21.0       10.0       66.0       152.0      10.0       
C99        c          20.0       26.0       9.0        116.0      170.0      10.0       
C100       c          18.0       18.0       17.0       93.0       93.0       10.0       

Q Vehicle fuel tank capacity /65.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.46/
v average Velocity /1.0/
