StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C31        c          10.0       35.0       20.0       0.0        1112.0     90.0       
C32        c          10.0       40.0       30.0       0.0        1114.0     90.0       
C33        c          8.0        40.0       40.0       355.0      437.0      90.0       
C34        c          8.0        45.0       20.0       0.0        1113.0     90.0       
C35        c          5.0        35.0       10.0       655.0      725.0      90.0       
C36        c          5.0        45.0       10.0       0.0        1110.0     90.0       
C37        c          2.0        40.0       20.0       569.0      619.0      90.0       
C38        c          0.0        40.0       30.0       472.0      532.0      90.0       
C39        c          0.0        45.0       20.0       0.0        1105.0     90.0       
C40        c          35.0       30.0       10.0       143.0      199.0      90.0       
C41        c          35.0       32.0       10.0       0.0        1127.0     90.0       
C42        c          33.0       32.0       20.0       0.0        1126.0     90.0       
C43        c          33.0       35.0       10.0       789.0      849.0      90.0       
C44        c          32.0       30.0       10.0       0.0        1124.0     90.0       
C45        c          30.0       30.0       10.0       0.0        1123.0     90.0       
C46        c          30.0       32.0       30.0       0.0        1125.0     90.0       
C47        c          30.0       35.0       10.0       698.0      754.0      90.0       
C48        c          28.0       30.0       10.0       0.0        1122.0     90.0       
C49        c          28.0       35.0       10.0       1011.0     1073.0     90.0       
C50        c          26.0       32.0       10.0       0.0        1123.0     90.0       
C51        c          25.0       30.0       10.0       0.0        1121.0     90.0       
C52        c          25.0       35.0       10.0       0.0        1124.0     90.0       
C53        c          44.0       5.0        20.0       0.0        1100.0     90.0       
C54        c          42.0       10.0       40.0       810.0      868.0      90.0       
C55        c          42.0       15.0       10.0       905.0      963.0      90.0       
C56        c          40.0       5.0        30.0       350.0      410.0      90.0       
C57        c          40.0       15.0       40.0       989.0      1063.0     90.0       
C58        c          38.0       5.0        30.0       256.0      320.0      90.0       
C59        c          38.0       15.0       10.0       66.0       124.0      90.0       
C60        c          35.0       5.0        20.0       167.0      223.0      90.0       
C61        c          50.0       30.0       10.0       980.0      1064.0     90.0       
C62        c          50.0       35.0       20.0       0.0        1127.0     90.0       
C63        c          50.0       40.0       50.0       0.0        1131.0     90.0       
C64        c          48.0       30.0       10.0       0.0        1124.0     90.0       
C65        c          48.0       40.0       10.0       67.0       139.0      90.0       
C66        c          47.0       35.0       10.0       1068.0     1129.0     90.0       
C67        c          47.0       40.0       10.0       0.0        1133.0     90.0       
C68        c          45.0       30.0       10.0       0.0        1125.0     90.0       
C69        c          45.0       35.0       10.0       0.0        1130.0     90.0       
C70        c          95.0       30.0       30.0       390.0      444.0      90.0       
C71        c          95.0       35.0       20.0       481.0      543.0      90.0       
C72        c          53.0       30.0       10.0       904.0      954.0      90.0       
C73        c          92.0       30.0       10.0       287.0      361.0      90.0       
C74        c          53.0       35.0       50.0       78.0       142.0      90.0       
C75        c          45.0       65.0       20.0       0.0        1130.0     90.0       
C76        c          90.0       35.0       10.0       575.0      639.0      90.0       
C77        c          88.0       30.0       10.0       534.0      600.0      90.0       
C78        c          88.0       35.0       20.0       0.0        1095.0     90.0       
C79        c          87.0       30.0       10.0       0.0        1094.0     90.0       
C80        c          85.0       25.0       10.0       637.0      689.0      90.0       
C81        c          85.0       35.0       30.0       761.0      823.0      90.0       
C82        c          75.0       55.0       20.0       459.0      529.0      90.0       
C83        c          72.0       55.0       10.0       0.0        1113.0     90.0       
C84        c          70.0       58.0       20.0       0.0        1114.0     90.0       
C85        c          68.0       60.0       30.0       0.0        1116.0     90.0       
C86        c          66.0       55.0       10.0       0.0        1119.0     90.0       
C87        c          65.0       55.0       20.0       0.0        1120.0     90.0       
C88        c          65.0       60.0       30.0       0.0        1119.0     90.0       
C89        c          63.0       58.0       10.0       0.0        1121.0     90.0       
C90        c          60.0       55.0       10.0       0.0        1125.0     90.0       
C91        c          60.0       60.0       10.0       0.0        1123.0     90.0       
C92        c          67.0       85.0       20.0       459.0      519.0      90.0       
C93        c          65.0       85.0       40.0       0.0        1102.0     90.0       
C94        c          65.0       82.0       10.0       0.0        1105.0     90.0       
C95        c          62.0       80.0       30.0       0.0        1108.0     90.0       
C96        c          60.0       80.0       10.0       177.0      243.0      90.0       
C97        c          60.0       85.0       30.0       645.0      707.0      90.0       
C98        c          58.0       75.0       20.0       0.0        1115.0     90.0       
C99        c          55.0       80.0       10.0       836.0      896.0      90.0       
C100       c          55.0       85.0       20.0       744.0      798.0      90.0       

Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
