StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C30        c          20.0       55.0       10.0       2497.0     3137.0     90.0       
C31        c          10.0       35.0       20.0       2020.0     2660.0     90.0       
C32        c          10.0       40.0       30.0       2207.0     2847.0     90.0       
C33        c          8.0        40.0       40.0       2115.0     2755.0     90.0       
C34        c          8.0        45.0       20.0       1454.0     2094.0     90.0       
C35        c          5.0        35.0       10.0       1925.0     2565.0     90.0       
C36        c          5.0        45.0       10.0       1547.0     2187.0     90.0       
C37        c          2.0        40.0       20.0       1829.0     2469.0     90.0       
C38        c          0.0        40.0       30.0       1737.0     2377.0     90.0       
C39        c          0.0        45.0       20.0       1642.0     2282.0     90.0       
C40        c          36.0       18.0       10.0       728.0      1368.0     90.0       
C41        c          35.0       32.0       10.0       19.0       659.0      90.0       
C42        c          33.0       32.0       20.0       20.0       660.0      90.0       
C43        c          33.0       35.0       10.0       17.0       657.0      90.0       
C44        c          32.0       20.0       10.0       634.0      1274.0     90.0       
C45        c          30.0       30.0       10.0       442.0      1082.0     90.0       
C46        c          34.0       25.0       30.0       538.0      1178.0     90.0       
C47        c          30.0       35.0       10.0       67.0       707.0      90.0       
C48        c          36.0       40.0       10.0       11.0       651.0      90.0       
C49        c          48.0       20.0       10.0       1719.0     2359.0     90.0       
C50        c          26.0       32.0       10.0       255.0      895.0      90.0       
C51        c          25.0       30.0       10.0       347.0      987.0      90.0       
C52        c          25.0       35.0       10.0       162.0      802.0      90.0       
C53        c          44.0       5.0        20.0       1431.0     2071.0     90.0       
C54        c          42.0       10.0       40.0       1526.0     2166.0     90.0       
C55        c          42.0       15.0       10.0       1621.0     2261.0     90.0       
C56        c          40.0       5.0        30.0       1337.0     1977.0     90.0       
C57        c          38.0       15.0       40.0       961.0      1601.0     90.0       
C58        c          38.0       5.0        30.0       1245.0     1885.0     90.0       
C59        c          38.0       10.0       10.0       1056.0     1696.0     90.0       
C60        c          35.0       5.0        20.0       1152.0     1792.0     90.0       
C61        c          50.0       30.0       10.0       2099.0     2739.0     90.0       
C62        c          50.0       35.0       20.0       2380.0     3020.0     90.0       
C63        c          50.0       40.0       50.0       1670.0     2310.0     90.0       
C64        c          48.0       30.0       10.0       2007.0     2647.0     90.0       
C65        c          44.0       25.0       10.0       1816.0     2456.0     90.0       
C66        c          47.0       35.0       10.0       2473.0     3113.0     90.0       
C67        c          47.0       40.0       10.0       1763.0     2403.0     90.0       
C68        c          42.0       30.0       10.0       1911.0     2551.0     90.0       
C69        c          45.0       35.0       10.0       2565.0     3205.0     90.0       
C70        c          95.0       30.0       30.0       795.0      1435.0     90.0       
C71        c          95.0       35.0       20.0       700.0      1340.0     90.0       
C72        c          53.0       30.0       10.0       2192.0     2832.0     90.0       
C73        c          92.0       30.0       10.0       888.0      1528.0     90.0       
C74        c          53.0       35.0       50.0       2287.0     2927.0     90.0       
C75        c          45.0       65.0       20.0       939.0      1579.0     90.0       
C76        c          90.0       35.0       10.0       605.0      1245.0     90.0       
C77        c          72.0       45.0       10.0       1374.0     2014.0     90.0       
C78        c          78.0       40.0       20.0       1276.0     1916.0     90.0       
C79        c          87.0       30.0       10.0       1082.0     1722.0     90.0       
C80        c          85.0       25.0       10.0       987.0      1627.0     90.0       
C81        c          85.0       35.0       30.0       1177.0     1817.0     90.0       
C82        c          75.0       55.0       20.0       268.0      908.0      90.0       
C83        c          72.0       55.0       10.0       175.0      815.0      90.0       
C84        c          70.0       58.0       20.0       81.0       721.0      90.0       
C85        c          86.0       46.0       30.0       503.0      1143.0     90.0       
C86        c          66.0       55.0       10.0       27.0       667.0      90.0       
C87        c          64.0       46.0       20.0       1472.0     2112.0     90.0       
C88        c          65.0       60.0       30.0       27.0       667.0      90.0       
C89        c          56.0       64.0       10.0       22.0       662.0      90.0       
C90        c          60.0       55.0       10.0       21.0       661.0      90.0       
C91        c          60.0       60.0       10.0       23.0       663.0      90.0       
C92        c          67.0       85.0       20.0       363.0      1003.0     90.0       
C93        c          42.0       58.0       40.0       1129.0     1769.0     90.0       
C94        c          65.0       82.0       10.0       269.0      909.0      90.0       
C95        c          62.0       80.0       30.0       176.0      816.0      90.0       
C96        c          62.0       40.0       10.0       1568.0     2208.0     90.0       
C97        c          60.0       85.0       30.0       460.0      1100.0     90.0       
C98        c          58.0       75.0       20.0       79.0       719.0      90.0       
C99        c          55.0       80.0       10.0       650.0      1290.0     90.0       
C100       c          55.0       85.0       20.0       555.0      1195.0     90.0       

Q Vehicle fuel tank capacity /117.66/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.29/
v average Velocity /1.0/
