StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C26        c          45.0       30.0       17.0       164.0      194.0      10.0       
C27        c          35.0       40.0       16.0       163.0      193.0      10.0       
C28        c          41.0       37.0       16.0       183.0      213.0      10.0       
C29        c          64.0       42.0       9.0        107.0      137.0      10.0       
C30        c          40.0       60.0       21.0       153.0      183.0      10.0       
C31        c          31.0       52.0       27.0       18.0       48.0       10.0       
C32        c          35.0       69.0       23.0       49.0       79.0       10.0       
C33        c          53.0       52.0       11.0       44.0       74.0       10.0       
C34        c          65.0       55.0       14.0       72.0       102.0      10.0       
C35        c          63.0       65.0       8.0        115.0      145.0      10.0       
C36        c          2.0        60.0       5.0        68.0       98.0       10.0       
C37        c          20.0       20.0       8.0        168.0      198.0      10.0       
C38        c          5.0        5.0        16.0       56.0       86.0       10.0       
C39        c          60.0       12.0       31.0       50.0       80.0       10.0       
C40        c          40.0       25.0       9.0        24.0       54.0       10.0       
C41        c          42.0       7.0        5.0        161.0      191.0      10.0       
C42        c          24.0       12.0       5.0        137.0      167.0      10.0       
C43        c          23.0       3.0        7.0        43.0       73.0       10.0       
C44        c          11.0       14.0       18.0       158.0      188.0      10.0       
C45        c          6.0        38.0       16.0       115.0      145.0      10.0       
C46        c          2.0        48.0       1.0        45.0       75.0       10.0       
C47        c          8.0        56.0       27.0       146.0      176.0      10.0       
C48        c          13.0       52.0       36.0       137.0      167.0      10.0       
C49        c          6.0        68.0       30.0       142.0      172.0      10.0       
C50        c          47.0       47.0       13.0       108.0      138.0      10.0       
C51        c          49.0       58.0       10.0       163.0      193.0      10.0       
C52        c          27.0       43.0       9.0        101.0      131.0      10.0       
C53        c          37.0       31.0       14.0       157.0      187.0      10.0       
C54        c          57.0       29.0       18.0       78.0       108.0      10.0       
C55        c          63.0       23.0       2.0        70.0       100.0      10.0       
C56        c          53.0       12.0       6.0        48.0       78.0       10.0       
C57        c          32.0       12.0       7.0        166.0      196.0      10.0       
C58        c          36.0       26.0       18.0       102.0      132.0      10.0       
C59        c          21.0       24.0       28.0       91.0       121.0      10.0       
C60        c          17.0       34.0       3.0        19.0       49.0       10.0       
C61        c          12.0       24.0       13.0       26.0       56.0       10.0       
C62        c          24.0       58.0       19.0       31.0       61.0       10.0       
C63        c          27.0       69.0       10.0       122.0      152.0      10.0       
C64        c          15.0       77.0       9.0        101.0      131.0      10.0       
C65        c          62.0       77.0       20.0       63.0       93.0       10.0       
C66        c          49.0       73.0       25.0       56.0       86.0       10.0       
C67        c          67.0       5.0        25.0       133.0      163.0      10.0       
C68        c          56.0       39.0       36.0       47.0       77.0       10.0       
C69        c          37.0       47.0       6.0        141.0      171.0      10.0       
C70        c          37.0       56.0       5.0        39.0       69.0       10.0       
C71        c          57.0       68.0       15.0       107.0      137.0      10.0       
C72        c          47.0       16.0       25.0       101.0      131.0      10.0       
C73        c          44.0       17.0       9.0        126.0      156.0      10.0       
C74        c          46.0       13.0       8.0        25.0       55.0       10.0       
C75        c          49.0       11.0       18.0       49.0       79.0       10.0       
C76        c          49.0       42.0       13.0       173.0      203.0      10.0       
C77        c          53.0       43.0       14.0       140.0      170.0      10.0       
C78        c          61.0       52.0       3.0        84.0       114.0      10.0       
C79        c          57.0       48.0       23.0       80.0       110.0      10.0       
C80        c          56.0       37.0       6.0        98.0       128.0      10.0       
C81        c          55.0       54.0       26.0       28.0       58.0       10.0       
C82        c          15.0       47.0       16.0       159.0      189.0      10.0       
C83        c          14.0       37.0       11.0       134.0      164.0      10.0       
C84        c          11.0       31.0       7.0        86.0       116.0      10.0       
C85        c          16.0       22.0       41.0       83.0       113.0      10.0       
C86        c          4.0        18.0       35.0       89.0       119.0      10.0       
C87        c          28.0       18.0       26.0       156.0      186.0      10.0       
C88        c          26.0       52.0       9.0        156.0      186.0      10.0       
C89        c          26.0       35.0       15.0       35.0       65.0       10.0       
C90        c          31.0       67.0       3.0        59.0       89.0       10.0       
C91        c          15.0       19.0       1.0        77.0       107.0      10.0       
C92        c          22.0       22.0       2.0        114.0      144.0      10.0       
C93        c          18.0       24.0       22.0       103.0      133.0      10.0       
C94        c          26.0       27.0       27.0       165.0      195.0      10.0       
C95        c          25.0       24.0       20.0       130.0      160.0      10.0       
C96        c          22.0       27.0       11.0       18.0       48.0       10.0       
C97        c          25.0       21.0       12.0       132.0      162.0      10.0       
C98        c          19.0       21.0       10.0       94.0       124.0      10.0       
C99        c          20.0       26.0       9.0        128.0      158.0      10.0       
C100       c          18.0       18.0       17.0       78.0       108.0      10.0       

Q Vehicle fuel tank capacity /62.14/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.48/
v average Velocity /1.0/
