StringID   Type       x          y          demand     ReadyTime  DueDate    ServiceTime 
C31        c          10.0       35.0       20.0       312.0      672.0      90.0       
C32        c          10.0       40.0       30.0       124.0      484.0      90.0       
C33        c          8.0        40.0       40.0       216.0      576.0      90.0       
C34        c          8.0        45.0       20.0       39.0       399.0      90.0       
C35        c          5.0        35.0       10.0       510.0      870.0      90.0       
C36        c          5.0        45.0       10.0       132.0      492.0      90.0       
C37        c          2.0        40.0       20.0       414.0      774.0      90.0       
C38        c          0.0        40.0       30.0       322.0      682.0      90.0       
C39        c          0.0        45.0       20.0       227.0      587.0      90.0       
C40        c          35.0       30.0       10.0       21.0       381.0      90.0       
C41        c          35.0       32.0       10.0       19.0       379.0      90.0       
C42        c          33.0       32.0       20.0       84.0       444.0      90.0       
C43        c          33.0       35.0       10.0       639.0      999.0      90.0       
C44        c          32.0       30.0       10.0       176.0      536.0      90.0       
C45        c          30.0       30.0       10.0       268.0      628.0      90.0       
C46        c          30.0       32.0       30.0       453.0      813.0      90.0       
C47        c          30.0       35.0       10.0       546.0      906.0      90.0       
C48        c          28.0       30.0       10.0       360.0      720.0      90.0       
C49        c          28.0       35.0       10.0       766.0      1126.0     90.0       
C50        c          26.0       32.0       10.0       763.0      1123.0     90.0       
C51        c          25.0       30.0       10.0       676.0      1036.0     90.0       
C52        c          25.0       35.0       10.0       764.0      1124.0     90.0       
C53        c          44.0       5.0        20.0       294.0      654.0      90.0       
C54        c          42.0       10.0       40.0       659.0      1019.0     90.0       
C55        c          42.0       15.0       10.0       750.0      1110.0     90.0       
C56        c          40.0       5.0        30.0       200.0      560.0      90.0       
C57        c          40.0       15.0       40.0       751.0      1111.0     90.0       
C58        c          38.0       5.0        30.0       110.0      470.0      90.0       
C59        c          38.0       15.0       10.0       36.0       396.0      90.0       
C60        c          35.0       5.0        20.0       110.0      470.0      90.0       
C61        c          50.0       30.0       10.0       763.0      1123.0     90.0       
C62        c          50.0       35.0       20.0       19.0       379.0      90.0       
C63        c          50.0       40.0       50.0       15.0       375.0      90.0       
C64        c          48.0       30.0       10.0       114.0      474.0      90.0       
C65        c          48.0       40.0       10.0       13.0       373.0      90.0       
C66        c          47.0       35.0       10.0       769.0      1129.0     90.0       
C67        c          47.0       40.0       10.0       13.0       373.0      90.0       
C68        c          45.0       30.0       10.0       207.0      567.0      90.0       
C69        c          45.0       35.0       10.0       302.0      662.0      90.0       
C70        c          95.0       30.0       30.0       237.0      597.0      90.0       
C71        c          95.0       35.0       20.0       332.0      692.0      90.0       
C72        c          53.0       30.0       10.0       749.0      1109.0     90.0       
C73        c          92.0       30.0       10.0       187.0      547.0      90.0       
C74        c          53.0       35.0       50.0       20.0       380.0      90.0       
C75        c          45.0       65.0       20.0       16.0       376.0      90.0       
C76        c          90.0       35.0       10.0       427.0      787.0      90.0       
C77        c          88.0       30.0       10.0       387.0      747.0      90.0       
C78        c          88.0       35.0       20.0       519.0      879.0      90.0       
C79        c          87.0       30.0       10.0       296.0      656.0      90.0       
C80        c          85.0       25.0       10.0       483.0      843.0      90.0       
C81        c          85.0       35.0       30.0       612.0      972.0      90.0       
C82        c          75.0       55.0       20.0       314.0      674.0      90.0       
C83        c          72.0       55.0       10.0       407.0      767.0      90.0       
C84        c          70.0       58.0       20.0       500.0      860.0      90.0       
C85        c          68.0       60.0       30.0       593.0      953.0      90.0       
C86        c          66.0       55.0       10.0       27.0       387.0      90.0       
C87        c          65.0       55.0       20.0       26.0       386.0      90.0       
C88        c          65.0       60.0       30.0       686.0      1046.0     90.0       
C89        c          63.0       58.0       10.0       761.0      1121.0     90.0       
C90        c          60.0       55.0       10.0       21.0       381.0      90.0       
C91        c          60.0       60.0       10.0       763.0      1123.0     90.0       
C92        c          67.0       85.0       20.0       309.0      669.0      90.0       
C93        c          65.0       85.0       40.0       401.0      761.0      90.0       
C94        c          65.0       82.0       10.0       215.0      575.0      90.0       
C95        c          62.0       80.0       30.0       122.0      482.0      90.0       
C96        c          60.0       80.0       10.0       37.0       397.0      90.0       
C97        c          60.0       85.0       30.0       496.0      856.0      90.0       
C98        c          58.0       75.0       20.0       34.0       394.0      90.0       
C99        c          55.0       80.0       10.0       686.0      1046.0     90.0       
C100       c          55.0       85.0       20.0       591.0      951.0      90.0       

Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
